GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
849;3;M;03M083;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge inférieur à 18 ans, niveau 3;0;28;6329,22;0;0;135,82;01/03/2012
850;3;M;03M084;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge inférieur à 18 ans, niveau 4;0;49;9181,31;0;0;345,32;01/03/2012
851;3;M;03M091;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans, niveau 1;0;7;1509,38;0;0;131,55;01/03/2012
852;3;M;03M092;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans, niveau 2;0;19;3466,02;0;0;107,92;01/03/2012
853;3;M;03M093;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans, niveau 3;0;35;5192,83;0;0;260,63;01/03/2012
854;3;M;03M094;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans, niveau 4;0;53;9884,11;0;0;345,02;01/03/2012
855;3;M;03M09T;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans, très courte durée;0;0;643,93;0;0;0;01/03/2012
856;3;M;03M101;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge inférieur à 18 ans, niveau 1;0;5;1233,09;0;0;125,57;01/03/2012
857;3;M;03M102;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge inférieur à 18 ans, niveau 2;0;16;2620,48;0;0;125,01;01/03/2012
858;3;M;03M103;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge inférieur à 18 ans, niveau 3;0;27;3995,55;0;0;269,21;01/03/2012
859;3;M;03M104;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge inférieur à 18 ans, niveau 4;0;0;7606,02;0;0;0;01/03/2012
860;3;M;03M111;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge supérieur à 17 ans, niveau 1;0;4;1076,79;0;0;125,99;01/03/2012
861;3;M;03M112;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge supérieur à 17 ans, niveau 2;0;18;2922,7;0;0;188,26;01/03/2012
862;3;M;03M113;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge supérieur à 17 ans, niveau 3;0;32;5558,41;0;0;324,59;01/03/2012
863;3;M;03M114;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge supérieur à 17 ans, niveau 4;0;47;10578,01;0;0;416,56;01/03/2012
864;3;M;03M121;Infections aigües sévères des voies aériennes supérieures, âge inférieur à 18 ans, niveau 1;2;8;1975,5;0;688,46;411,42;01/03/2012
865;3;M;03M122;Infections aigües sévères des voies aériennes supérieures, âge inférieur à 18 ans, niveau 2;0;14;4444,02;0;0;584,82;01/03/2012
866;3;M;03M123;Infections aigües sévères des voies aériennes supérieures, âge inférieur à 18 ans, niveau 3;0;0;6657,09;0;0;0;01/03/2012
867;3;M;03M124;Infections aigües sévères des voies aériennes supérieures, âge inférieur à 18 ans, niveau 4;0;0;12672,58;0;0;0;01/03/2012
868;3;M;03M131;Infections aigües sévères des voies aériennes supérieures, âge supérieur à 17 ans, niveau 1;2;6;1289,82;0;355,93;179,9;01/03/2012
869;3;M;03M132;Infections aigües sévères des voies aériennes supérieures, âge supérieur à 17 ans, niveau 2;0;14;2813,92;0;0;170,47;01/03/2012
870;3;M;03M133;Infections aigües sévères des voies aériennes supérieures, âge supérieur à 17 ans, niveau 3;0;23;4348,12;0;0;345,13;01/03/2012
871;3;M;03M134;Infections aigües sévères des voies aériennes supérieures, âge supérieur à 17 ans, niveau 4;0;0;8274,02;0;0;0;01/03/2012
872;3;M;03M14Z;Explorations et surveillance pour affections ORL;0;0;959,57;0;0;0;01/03/2012
873;3;M;03M15Z;Symptômes et autres recours aux soins de la CMD 03;0;12;2076,52;0;0;318,28;01/03/2012
874;3;C;03M02T;Traumatismes et déformations du nez, très courte durée;0;0;498,05;0;0;0;01/03/2012
875;3;M;03M03T;Otites moyennes et autres infections des voies aériennes supérieures, âge inférieur à 18 ans, très courte durée;0;0;668,64;0;0;0;01/03/2012
876;3;M;03M04T;Otites moyennes et autres infections des voies aériennes supérieures, âge supérieur à 17 ans, très courte durée;0;0;576,07;0;0;0;01/03/2012
877;3;M;03M05T;Troubles de l'équilibre, très courte durée;0;0;597,12;0;0;0;01/03/2012
878;3;C;03M06T;Epistaxis, très courte durée;0;0;563,17;0;0;0;01/03/2012
879;3;M;03M08T;Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge inférieur à 18 ans, très courte durée;0;0;611,95;0;0;0;01/03/2012
880;3;M;03M10T;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge inférieur à 18 ans, très courte durée;0;0;915,34;0;0;0;01/03/2012
881;3;M;03M11T;Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge supérieur à 17 ans, très courte durée;0;0;596,14;0;0;0;01/03/2012
882;3;M;03M15T;Symptômes et autres recours aux soins de la CMD 03, très courte durée;0;0;590,13;0;0;0;01/03/2012
1005;4;C;04C021;Interventions majeures sur le thorax, niveau 1;4;21;7033,78;0;1112,23;184,04;01/03/2012
1006;4;C;04C022;Interventions majeures sur le thorax, niveau 2;6;32;9455,8;2422,02;0;177,83;01/03/2012
1007;4;C;04C023;Interventions majeures sur le thorax, niveau 3;6;50;13747,57;4291,77;0;154,12;01/03/2012
1008;4;C;04C024;Interventions majeures sur le thorax, niveau 4;11;96;20836,96;7089,39;0;406,46;01/03/2012
1009;4;C;04C031;Autres interventions chirurgicales sur le système respiratoire, niveau 1;0;7;2300,96;0;0;157,82;01/03/2012
1010;4;C;04C032;Autres interventions chirurgicales sur le système respiratoire, niveau 2;4;38;8814,45;6513,49;0;139,4;01/03/2012
1011;4;C;04C033;Autres interventions chirurgicales sur le système respiratoire, niveau 3;8;71;16212,24;7397,79;0;88,54;01/03/2012
1012;4;C;04C034;Autres interventions chirurgicales sur le système respiratoire, niveau 4;21;126;21082;4869,76;0;312,33;01/03/2012
1013;4;C;04C041;Interventions sous thoracoscopie, niveau 1;4;19;4710,63;0;781,74;154,48;01/03/2012
1014;4;C;04C042;Interventions sous thoracoscopie, niveau 2;6;32;6718,83;2008,2;0;222,79;01/03/2012
1015;4;C;04C043;Interventions sous thoracoscopie, niveau 3;6;51;11548,04;4829,22;0;200,7;01/03/2012
1016;4;C;04C044;Interventions sous thoracoscopie, niveau 4;9;78;16967,05;5419,01;0;407,39;01/03/2012
1129;4;M;04K02J;Séjours comprenant une endoscopie bronchique, en ambulatoire;0;0;720,8;0;0;0;01/03/2012
1130;4;M;04M021;Bronchites et asthme, âge inférieur à 18 ans, niveau 1;0;7;1672,54;0;0;273,96;01/03/2012
1131;4;M;04M022;Bronchites et asthme, âge inférieur à 18 ans, niveau 2;0;12;3042,35;0;0;294,87;01/03/2012
1132;4;M;04M023;Bronchites et asthme, âge inférieur à 18 ans, niveau 3;0;18;4811,59;0;0;474,88;01/03/2012
1133;4;M;04M024;Bronchites et asthme, âge inférieur à 18 ans, niveau 4;0;24;8120,33;0;0;629,33;01/03/2012
1134;4;M;04M031;Bronchites et asthme, âge supérieur à 17 ans, niveau 1;0;10;1551,34;0;0;126,75;01/03/2012
1135;4;M;04M032;Bronchites et asthme, âge supérieur à 17 ans, niveau 2;0;19;2850,42;0;0;105,63;01/03/2012
1136;4;M;04M033;Bronchites et asthme, âge supérieur à 17 ans, niveau 3;5;26;3589,34;738,92;0;125,99;01/03/2012
1137;4;M;04M034;Bronchites et asthme, âge supérieur à 17 ans, niveau 4;0;39;5227,08;0;0;246,27;01/03/2012
1138;4;M;04M041;Pneumonies et pleurésies banales, âge inférieur à 18 ans, niveau 1;2;6;1613,4;0;605,03;199,39;01/03/2012
1139;4;M;04M042;Pneumonies et pleurésies banales, âge inférieur à 18 ans, niveau 2;0;15;3538,48;0;0;183,06;01/03/2012
1140;4;M;04M043;Pneumonies et pleurésies banales, âge inférieur à 18 ans, niveau 3;0;23;5004,63;0;0;294,89;01/03/2012
1141;4;M;04M044;Pneumonies et pleurésies banales, âge inférieur à 18 ans, niveau 4;0;35;8541,66;0;0;449,15;01/03/2012
1142;4;M;04M051;Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 1;0;11;1932,03;0;0;127,87;01/03/2012
1143;4;M;04M052;Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;21;3211,21;0;0;132,22;01/03/2012
1144;4;M;04M053;Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;5;31;4534,72;1323,52;0;147,68;01/03/2012
1145;4;M;04M054;Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;46;6800,96;0;0;272,18;01/03/2012
1146;4;M;04M061;Infections et inflammations respiratoires, âge inférieur à 18 ans, niveau 1;0;15;3067;0;0;202,71;01/03/2012
1147;4;M;04M062;Infections et inflammations respiratoires, âge inférieur à 18 ans, niveau 2;0;24;6015,11;0;0;100,56;01/03/2012
1148;4;M;04M063;Infections et inflammations respiratoires, âge inférieur à 18 ans, niveau 3;6;35;7121,32;1106,21;0;375,64;01/03/2012
1149;4;M;04M064;Infections et inflammations respiratoires, âge inférieur à 18 ans, niveau 4;0;0;12018,89;0;0;0;01/03/2012
1150;4;M;04M06T;Transferts et autres séjours courts pour infections et inflammations respiratoires, âge inférieur à 18 ans;0;0;620,04;0;0;0;01/03/2012
1151;4;M;04M071;Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 1;0;19;3047,88;0;0;148,06;01/03/2012
1152;4;M;04M072;Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;4;32;4973,36;1925,48;0;154,37;01/03/2012
1153;4;M;04M073;Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;5;40;6492,52;1519,16;0;135,4;01/03/2012
1154;4;M;04M074;Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;9;55;8536,31;2043,79;0;285,91;01/03/2012
1155;4;M;04M07T;Transferts et autres séjours courts pour infections et inflammations respiratoires, âge supérieur à 17 ans;0;0;616,91;0;0;0;01/03/2012
1156;4;M;04M081;Bronchopneumopathies chroniques, niveau 1;0;8;1361,89;0;0;122,72;01/03/2012
1157;4;M;04M082;Bronchopneumopathies chroniques, niveau 2;0;26;3627,45;0;0;118,38;01/03/2012
1158;4;M;04M083;Bronchopneumopathies chroniques, niveau 3;0;39;5166,34;0;0;173,91;01/03/2012
1159;4;M;04M084;Bronchopneumopathies chroniques, niveau 4;6;65;9687,91;4521,57;0;278,09;01/03/2012
1160;4;M;04M08T;Bronchopneumopathies chroniques, très courte durée;0;0;785,41;0;0;0;01/03/2012
1161;4;M;04M091;Tumeurs de l'appareil respiratoire, niveau 1;0;13;2423,14;0;0;142,47;01/03/2012
1162;4;M;04M092;Tumeurs de l'appareil respiratoire, niveau 2;4;33;5272,57;2849,43;0;161,73;01/03/2012
1163;4;M;04M093;Tumeurs de l'appareil respiratoire, niveau 3;5;44;7051,63;1779,06;0;205,04;01/03/2012
1164;4;M;04M094;Tumeurs de l'appareil respiratoire, niveau 4;10;58;9922,2;2870,57;0;316,17;01/03/2012
1165;4;M;04M09T;Tumeurs de l'appareil respiratoire, très courte durée;0;0;641,34;0;0;0;01/03/2012
1166;4;M;04M101;Embolies pulmonaires, niveau 1;4;20;3027,83;0;539,86;111,54;01/03/2012
1167;4;M;04M102;Embolies pulmonaires, niveau 2;5;27;3808,6;780,77;0;186,75;01/03/2012
1168;4;M;04M103;Embolies pulmonaires, niveau 3;6;34;5276,65;1468,05;0;172,14;01/03/2012
1169;4;M;04M104;Embolies pulmonaires, niveau 4;8;45;7170,17;1893,52;0;296,33;01/03/2012
1170;4;M;04M10T;Embolies pulmonaires, très courte durée;0;0;868,39;0;0;0;01/03/2012
1171;4;M;04M111;Signes et symptômes respiratoires, niveau 1;0;3;889,39;0;0;132,81;01/03/2012
1172;4;M;04M112;Signes et symptômes respiratoires, niveau 2;0;19;3014,35;0;0;174;01/03/2012
1173;4;M;04M113;Signes et symptômes respiratoires, niveau 3;0;32;5322,11;0;0;172,01;01/03/2012
1174;4;M;04M114;Signes et symptômes respiratoires, niveau 4;0;55;9278,33;0;0;315,75;01/03/2012
1175;4;M;04M121;Pneumothorax, niveau 1;0;11;1867,9;0;0;141,94;01/03/2012
1176;4;M;04M122;Pneumothorax, niveau 2;0;19;3167,17;0;0;125,57;01/03/2012
1177;4;M;04M123;Pneumothorax, niveau 3;5;29;4422,87;1255,7;0;166,34;01/03/2012
1178;4;M;04M124;Pneumothorax, niveau 4;0;47;7417,02;0;0;290,59;01/03/2012
1179;4;M;04M12T;Pneumothorax, très courte durée;0;0;613,62;0;0;0;01/03/2012
1180;4;M;04M131;Oedème pulmonaire et détresse respiratoire, niveau 1;0;7;1469,04;0;0;135,35;01/03/2012
1181;4;M;04M132;Oedème pulmonaire et détresse respiratoire, niveau 2;0;27;4177,44;0;0;152,87;01/03/2012
1182;4;M;04M133;Oedème pulmonaire et détresse respiratoire, niveau 3;0;37;6325,24;0;0;133,63;01/03/2012
1183;4;M;04M134;Oedème pulmonaire et détresse respiratoire, niveau 4;7;69;10622,01;4296,77;0;284,85;01/03/2012
1184;4;M;04M13T;Oedème pulmonaire et détresse respiratoire, très courte durée;0;0;766,55;0;0;0;01/03/2012
1185;4;M;04M141;Maladies pulmonaires interstitielles, niveau 1;2;8;1642,74;0;547,07;146,27;01/03/2012
1186;4;M;04M142;Maladies pulmonaires interstitielles, niveau 2;0;24;3983,08;0;0;148,22;01/03/2012
1187;4;M;04M143;Maladies pulmonaires interstitielles, niveau 3;0;36;5761,71;0;0;282,93;01/03/2012
1188;4;M;04M144;Maladies pulmonaires interstitielles, niveau 4;8;48;9156,84;3395,12;0;357,13;01/03/2012
1189;4;M;04M14T;Maladies pulmonaires interstitielles, très courte durée;0;0;548,6;0;0;0;01/03/2012
1190;4;M;04M151;Autres diagnostics portant sur le système respiratoire, niveau 1;0;7;1486,57;0;0;112,21;01/03/2012
1191;4;M;04M152;Autres diagnostics portant sur le système respiratoire, niveau 2;0;22;3230,49;0;0;110,61;01/03/2012
1192;4;M;04M153;Autres diagnostics portant sur le système respiratoire, niveau 3;0;35;4822,32;0;0;104,45;01/03/2012
1193;4;M;04M154;Autres diagnostics portant sur le système respiratoire, niveau 4;6;60;7433,46;2611,14;0;230,02;01/03/2012
1194;4;M;04M15T;Autres diagnostics portant sur le système respiratoire, très courte durée;0;0;679,67;0;0;0;01/03/2012
1195;4;C;04M161;Traumatismes thoraciques, niveau 1;0;12;2037,24;0;0;97,39;01/03/2012
1196;4;C;04M162;Traumatismes thoraciques, niveau 2;0;17;2524,17;0;0;130,6;01/03/2012
1197;4;C;04M163;Traumatismes thoraciques, niveau 3;0;27;4003,09;0;0;123,1;01/03/2012
1198;4;C;04M164;Traumatismes thoraciques, niveau 4;0;50;6834,02;0;0;255,49;01/03/2012
1199;4;C;04M16T;Traumatismes thoraciques, très courte durée;0;0;794,11;0;0;0;01/03/2012
1200;4;M;04M171;Epanchements pleuraux, niveau 1;0;7;1416,96;0;0;120,82;01/03/2012
1201;4;M;04M172;Epanchements pleuraux, niveau 2;0;23;3421,98;0;0;122,2;01/03/2012
1202;4;M;04M173;Epanchements pleuraux, niveau 3;6;32;4985,65;1563,67;0;100,98;01/03/2012
1203;4;M;04M174;Epanchements pleuraux, niveau 4;0;44;6200,01;0;0;263,39;01/03/2012
1204;4;M;04M17T;Epanchements pleuraux, très courte durée;0;0;541,44;0;0;0;01/03/2012
1205;4;M;04M181;Bronchiolites, niveau 1;0;11;2368,59;0;0;116,06;01/03/2012
1206;4;M;04M182;Bronchiolites, niveau 2;0;15;2832,8;0;0;223,22;01/03/2012
1207;4;M;04M183;Bronchiolites, niveau 3;0;17;3334,24;0;0;217,72;01/03/2012
1208;4;M;04M184;Bronchiolites, niveau 4;0;27;5511,45;0;0;376,98;01/03/2012
1209;4;M;04M191;Tuberculoses, niveau 1;5;25;3798,07;0;663,73;144,34;01/03/2012
1210;4;M;04M192;Tuberculoses, niveau 2;6;48;7407,01;3608,94;0;131,21;01/03/2012
1211;4;M;04M193;Tuberculoses, niveau 3;12;70;10293,72;2886,71;0;275,56;01/03/2012
1212;4;M;04M194;Tuberculoses, niveau 4;13;75;17574,18;7280,46;0;435,41;01/03/2012
1213;4;M;04M19T;Tuberculoses, très courte durée;0;0;479,42;0;0;0;01/03/2012
1214;4;M;04M201;Bronchopneumopathies chroniques surinfectées, niveau 1;3;14;2261,71;0;561,02;114,85;01/03/2012
1215;4;M;04M202;Bronchopneumopathies chroniques surinfectées, niveau 2;5;26;3639,87;1378,16;0;178,11;01/03/2012
1216;4;M;04M203;Bronchopneumopathies chroniques surinfectées, niveau 3;6;34;5181,68;1541,81;0;167,48;01/03/2012
1217;4;M;04M204;Bronchopneumopathies chroniques surinfectées, niveau 4;8;45;7024,01;1842,33;0;286,8;01/03/2012
1218;4;M;04M20T;Bronchopneumopathies chroniques surinfectées, très courte durée;0;0;578,65;0;0;0;01/03/2012
1219;4;M;04M211;Suivis de greffe pulmonaire, niveau 1;0;0;819,72;0;0;0;01/03/2012
1220;4;M;04M212;Suivis de greffe pulmonaire, niveau 2;0;18;1738,13;0;0;178,12;01/03/2012
1221;4;M;04M213;Suivis de greffe pulmonaire, niveau 3;0;0;2279,2;0;0;0;01/03/2012
1222;4;M;04M214;Suivis de greffe pulmonaire, niveau 4;0;0;3891,32;0;0;0;01/03/2012
1223;4;M;04M22Z;Explorations et surveillance pour affections de l'appareil respiratoire;0;0;690,27;0;0;0;01/03/2012
1224;4;M;04M23T;Autres symptômes et recours aux soins de la CMD 04, très courte durée;0;0;488,42;0;0;0;01/03/2012
1225;4;M;04M23Z;Autres symptômes et recours aux soins de la CMD 04;0;11;1875,12;0;0;294,84;01/03/2012
1226;4;M;04M24E;Affections de la CMD 04 avec décès : séjours de moins de 2 jours;0;0;819,96;0;0;0;01/03/2012
1227;4;M;04M251;Grippes, niveau 1;0;7;1643,93;0;0;157,41;01/03/2012
1228;4;M;04M252;Grippes, niveau 2;0;14;2745,83;0;0;167,63;01/03/2012
1229;4;M;04M253;Grippes, niveau 3;0;24;4422,15;0;0;335,91;01/03/2012
1230;4;M;04M254;Grippes, niveau 4;0;0;8259,54;0;0;0;01/03/2012
1231;4;M;04M25T;Grippes, très courte durée;0;0;667,46;0;0;0;01/03/2012
1232;4;M;04M261;Fibroses kystiques avec manifestations pulmonaires, niveau 1;0;11;2390,17;0;0;179,29;01/03/2012
1233;4;M;04M262;Fibroses kystiques avec manifestations pulmonaires, niveau 2;0;20;4472,89;0;0;140,2;01/03/2012
1234;4;M;04M263;Fibroses kystiques avec manifestations pulmonaires, niveau 3;6;32;6155,34;1682,45;0;343,23;01/03/2012
1235;4;M;04M264;Fibroses kystiques avec manifestations pulmonaires, niveau 4;0;37;7871,51;0;0;397,9;01/03/2012
1236;4;M;04M26T;Fibroses kystiques avec manifestations pulmonaires, très courte durée;0;0;747,59;0;0;0;01/03/2012
1237;4;M;04M02T;Bronchites et asthme, âge inférieur à 18 ans, très courte durée;0;0;632,28;0;0;0;01/03/2012
1238;4;M;04M03T;Bronchites et asthme, âge supérieur à 17 ans, très courte durée;0;0;588,27;0;0;0;01/03/2012
1239;4;M;04M05T;Transferts et autres séjours pour pneumonies et pleurésies banales, âge supérieur à 17 ans;0;0;647,64;0;0;0;01/03/2012
1240;4;M;04M18T;Bronchiolites, très courte durée;0;0;873,78;0;0;0;01/03/2012
1241;4;M;04M271;Autres affections respiratoires concernant majoritairement la petite enfance, niveau 1;0;13;1230,68;0;0;66,48;01/03/2012
1242;4;M;04M272;Autres affections respiratoires concernant majoritairement la petite enfance, niveau 2;0;34;2627,09;0;0;66,47;01/03/2012
1243;4;M;04M273;Autres affections respiratoires concernant majoritairement la petite enfance, niveau 3;0;56;4089,48;0;0;67,54;01/03/2012
1244;4;M;04M274;Autres affections respiratoires concernant majoritairement la petite enfance, niveau 4;8;73;5237,73;1148,25;0;133,63;01/03/2012
1430;5;C;05C021;Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 1;6;32;15964,76;0;1621,37;175,91;01/03/2012
1431;5;C;05C022;Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 2;6;44;19221,82;3257,06;0;153,44;01/03/2012
1432;5;C;05C023;Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 3;10;60;23301,12;4079,29;0;107,02;01/03/2012
1433;5;C;05C024;Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 4;12;95;27048,9;3747,78;0;473,92;01/03/2012
1434;5;C;05C031;Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 1;5;27;13786,41;0;1603,7;194,01;01/03/2012
1435;5;C;05C032;Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 2;6;33;16458,67;2672,26;0;158,94;01/03/2012
1436;5;C;05C033;Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 3;8;44;19506,12;3047,45;0;118,35;01/03/2012
1437;5;C;05C034;Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 4;9;76;23293,11;3786,99;0;567,47;01/03/2012
1438;5;C;05C041;Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 1;5;34;12181,37;0;1910,01;136,06;01/03/2012
1439;5;C;05C042;Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 2;7;41;14201,94;2020,57;0;117,33;01/03/2012
1440;5;C;05C043;Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 3;10;56;17348,97;3147,03;0;84,3;01/03/2012
1441;5;C;05C044;Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 4;16;98;20890,41;3541,44;0;398,96;01/03/2012
1442;5;C;05C051;Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 1;5;25;10307,7;0;1577,42;179,81;01/03/2012
1443;5;C;05C052;Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 2;5;29;11809,51;1501,81;0;160,72;01/03/2012
1444;5;C;05C053;Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 3;6;36;13267,12;1457,62;0;150,93;01/03/2012
1445;5;C;05C054;Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 4;8;70;18398,82;5131,7;0;491,57;01/03/2012
1446;5;C;05C061;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 1;5;24;11814,45;0;975,07;86,25;01/03/2012
1447;5;C;05C062;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 2;6;52;15170,52;3356,07;0;60;01/03/2012
1448;5;C;05C063;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 3;9;79;16557,99;1387,47;0;154,03;01/03/2012
1449;5;C;05C064;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 4;11;93;18714,44;2156,45;0;376,47;01/03/2012
1450;5;C;05C071;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 1;5;27;14156,58;0;2039,5;407,91;01/03/2012
1451;5;C;05C072;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 2;7;41;22267,51;8110,93;0;303,55;01/03/2012
1452;5;C;05C073;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 3;7;64;29249,13;6981,62;0;1361,03;01/03/2012
1453;5;C;05C074;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 4;14;85;62931,5;33682,37;0;1383,15;01/03/2012
1454;5;C;05C081;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 1;0;17;4483,21;0;0;162,05;01/03/2012
1455;5;C;05C082;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 2;4;32;6914,18;2430,97;0;227,48;01/03/2012
1456;5;C;05C083;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 3;8;46;12091,29;5177,11;0;159,25;01/03/2012
1457;5;C;05C084;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 4;8;75;16776,15;4684,86;0;415,58;01/03/2012
1458;5;C;05C091;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 1;3;19;5971,86;0;1268,73;155,1;01/03/2012
1459;5;C;05C092;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 2;4;41;13356,17;7384,31;0;108,92;01/03/2012
1460;5;C;05C093;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 3;0;49;15400,22;0;0;93,88;01/03/2012
1461;5;C;05C094;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 4;11;127;22723,11;7322,89;0;333,4;01/03/2012
1462;5;C;05C101;Chirurgie majeure de revascularisation, niveau 1;4;22;6396,83;0;304,66;174,63;01/03/2012
1463;5;C;05C102;Chirurgie majeure de revascularisation, niveau 2;6;35;8667,05;2270,22;0;191,38;01/03/2012
1464;5;C;05C103;Chirurgie majeure de revascularisation, niveau 3;6;55;12494,71;3827,66;0;242,5;01/03/2012
1465;5;C;05C104;Chirurgie majeure de revascularisation, niveau 4;14;82;19042,13;6547,42;0;431,14;01/03/2012
1466;5;C;05C111;Autres interventions de chirurgie vasculaire, niveau 1;4;17;4931,3;0;1069,15;176,31;01/03/2012
1467;5;C;05C112;Autres interventions de chirurgie vasculaire, niveau 2;6;32;7575,91;2644,61;0;207,31;01/03/2012
1468;5;C;05C113;Autres interventions de chirurgie vasculaire, niveau 3;6;53;11929,34;4353,43;0;272,21;01/03/2012
1469;5;C;05C114;Autres interventions de chirurgie vasculaire, niveau 4;11;84;20367,83;8438,49;0;453,97;01/03/2012
1470;5;C;05C11J;Autres interventions de chirurgie vasculaire, en ambulatoire;0;0;654,7;0;0;0;01/03/2012
1471;5;C;05C121;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 1;8;35;6816,84;0;740,34;141,82;01/03/2012
1472;5;C;05C122;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 2;9;52;9658,92;2842,08;0;131,55;01/03/2012
1473;5;C;05C123;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 3;8;67;11816,23;2157,31;0;124,74;01/03/2012
1474;5;C;05C124;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 4;16;94;15184,2;3367,97;0;302,73;01/03/2012
